src,trg
write a python program to convert Kilometers to Miles,"' \n kilometers  =  float ( input ( ""Enter value in kilometers  :   "" )  )  \n conv _ fac  =  0 . 621371 \n miles  =  kilometers  *  conv _ fac \n print ( \' % 0 . 2f kilometers is equal to  % 0 . 2f miles\'  %  ( kilometers , miles )  ) '"
"write a python program to check if a number is positive, negative or 0","' \n num  =  float ( input ( ""Enter a number  :   "" )  )  \n if num  >  0  :   \n  \t print ( ""Positive number"" )  \n elif num  =  =  0  :   \n  \t print ( ""Zero"" )  \n else  :   \n  \t print ( ""Negative number"" ) '"
write a python function to find the factors of a number,"' \n def print _ factors ( x )   :   \n  \t print ( ""The factors of"" , x , ""are  :  "" )  \n  \t for i in range ( 1 ,  x  +  1 )   :   \n  \t\t if x  %  i  =  =  0  :   \n  \t\t\t print ( i ) '"
Write a Python program to get the last day of a specified year and month.,"' \n import calendar \n year  =  2020 \n month  =  12  \n print ( calendar . monthrange ( year ,  month )  [ 1 ]  ) '"
Write a Python program to convert a string to datetime.,""" \n from datetime import datetime \n date _ object  =  datetime . strptime ( 'Jul 1 2014 2  :  43PM' ,  ' % b  % d  % Y  % I  :   % M % p' )  \n print ( date _ object ) """
Write a Python program to subtract five days from current date,""" \n from datetime import date ,  timedelta \n dt  =  date . today (  )   -  timedelta ( 5 )  \n print ( 'Current Date   :  ' , date . today (  )  )  \n print ( '5 days before Current Date   :  ' , dt ) """
Write a Python program to convert Year/Month/Day to Day of Year.,"' \n import datetime \n today  =  datetime . datetime . now (  )  \n day _ of _ year  =   ( today  -  datetime . datetime ( today . year ,  1 ,  1 )  )  . days  +  1 \n print ( day _ of _ year ) '"
Write a  program to split strings using split function.,"' \n string  =  ""India is my country . "" \n string _ list  =  string . split ( \' \' )  \n print ( string _ list ) '"
write a Python program to multiply two numbers and print it,""" \n num1  =  1 . 5 \n num2  =  6 . 3 \n product  =  num1  *  num2 \n print ( f'product  :    { product } ' ) """
"Write a Python program to find those numbers which are divisible by 7 and multiple of 5, between 1500 and 2700 and print the result.","' \n nl  =   [  ]  \n for x in range ( 1500 ,  2700 )   :   \n  \t if  ( x % 7 =  = 0 )  and  ( x % 5 =  = 0 )   :   \n  \t\t nl . append ( str ( x )  )  \n print ( "" \\ n"" . join ( nl )  ) '"
"Write a python program to Convert a list of characters into a string and print it : Example :   Input ['a', 'b', 'c', 'd']  Output abcd","' \n s  =   [ \'a\' , \'b\' , \'c\' , \'d\' ]  \n x  =  """" . join ( s )  \n print ( x ) '"
"Write a Python program to find common items from two lists. Example:   input  color1 = ""Red"", ""Green"", ""Orange"", ""White""  color2 = ""Black"", ""Green"", ""White"", ""Pink""  output  {'Green', 'White'}","' \n color1  =  ""Red"" ,  ""Green"" ,  ""Orange"" ,  ""White"" \n color2  =  ""Black"" ,  ""Green"" ,  ""White"" ,  ""Pink"" \n print ( set ( color1 )   &  set ( color2 )  ) '"
Write a Python program to Calculate the sum of the digits of a random three-digit number and print the result.,' \n import random  \n n  =  random (  )   *  900  +  100  \n n  =  int ( n )   \n print ( n )   \n a  =  n  /  /  100  \n b  =   ( n  /  /  10 )   %  10  \n c  =  n  %  10  \n print ( a  +  b  +  c ) '
Write a Python program to find the greatest common divisor (GCD)(Euclidean algorithm) and print the result.,' \n a  =  int ( input (  )  )  \n b  =  int ( input (  )  )  \n while a  !  =  0 and b  !  =  0  :   \n  \t if a  >  b  :   \n  \t\t a  %  =  b \n  \t else  :   \n  \t\t b  %  =  a \n gcd  =  a  +  b \n print ( gcd ) '
"Write a program to Expand and print a string like ""a-z""  Example: enter first string :b   enter last string: e  Output : bcde","' \n first  =  input ( ""The first  :   "" )  \n last  =  input ( ""The last  :   "" )  \n while first  <  =  last  :   \n  \t print ( first ,  end = \'\' )  \n  \t first  =  chr ( ord ( first )   +  1 )  \n print (  ) '"
"Write a Python program to generate all permutations of a list in Python. Example:  Input [1,2,3]  Output [(1, 2, 3), (1, 3, 2), (2, 1, 3), (2, 3, 1), (3, 1, 2), (3, 2, 1)]","' \n import itertools \n print ( list ( itertools . permutations (  [ 1 , 2 , 3 ]  )  )  ) '"
"Write a python program to swap cases in a string and print. In other words, convert all lowercase letters to uppercase letters and vice versa and print the result  Example:input:InDiAaa  Output: iNdIaAA",' \n s  =  input (  )  \n print ( s . swapcase (  )  ) '
Write a python program to print all the values in a dictionary.,""" \n d  =    { 'a'  :  1 , 'b'  :  2 , 'c'  :  3 , 'd'  :  4 }  \n print ( d . values (  )  ) """
Write a python program to print all the keys in a dictionary.,""" \n d  =    { 'a'  :  1 , 'b'  :  2 , 'c'  :  3 , 'd'  :  4 }  \n print ( d . keys (  )  ) """
Write a python program to print a given string without spaces,"' \n s  =  ""I love India   now I will be printed without any space"" \n for i in s  :   \n  \t if i =  = \' \'  :   continue \n  \t print ( i , end = \'\' ) '"
Write a python program to print only upto the letter 't' in a given string.,"' \n s  =  ""hi i love python"" \n i = 0 \n while s [ i ]  !  = \'t\'  :   \n  \t print ( s [ i ]  , end = \'\' )  \n  \t i +  = 1'"
Write a python program to print the length of a given string.,"' \n sample _ str  =  ""Python is good for datascience"" \n print ( len ( sample _ str )  ) '"
Write a python program to turn every item of a list into its square.,"' \n sample _ list  =   [ 1 ,  2 ,  3 ,  4 ,  5 ,  6 ,  7 ]  \n square _ list  =    [ x  *  x for x in sample _ list ]  \n print ( square _ list ) '"
Write a python program to print a new set with all items from both sets by removing duplicates,"' \n set1  =   { 10 ,  20 ,  30 ,  40 ,  50 }  \n set2  =   { 30 ,  40 ,  50 ,  60 ,  70 }  \n print ( set1 . union ( set2 )  ) '"
write a list comprehension in python to get a list of even numbers when a range is given,""" \n N  =  20 \n number _ list  =   [  x for x in range ( N )  if x  %  2  =  =  0 ]  \n print ( f'List of Even Numbers  :  ' ,  number _ list ) """
write a list comprehension in python to get a list of odd numbers when a range is given,""" \n N  =  20 \n number _ list  =   [  x for x in range ( N )  if x  %  2  !  =  0 ]  \n print ( f'List of Odd Numbers  :  ' ,  number _ list ) """
write a python function to display the Fibonacci series,' \n def recur _ fibo ( n )   :   \n  \t if n  <  =  1  :   \n  \t\t return n \n  \t else  :   \n  \t\t return ( recur _ fibo ( n - 1 )   +  recur _ fibo ( n - 2 )  ) '
write a python lambda function to get remainder when divisor and divident are given,"' \n remainder  =  lambda Divident ,  Divisor  :   Divident  %  Divisor \n print ( remainder ( 5 , 2 )  ) '"
write a python function to convert degree celsius to degree fahrenheit,' \n def fahrenheit ( celsius )   :   \n  \t return  ( celsius  *  1 . 8 )   +  32'
write a python function to convert degree fahrenheit to degree celsius,' \n  \t def \t celsius ( fahrenheit )   :   \n  \t return  ( fahrenheit  -  32 )   /  1 . 8'
write a python function to get the factorial of a given number,' \n def factorial ( n )   :   \n  \t if n  =  =  1  :   \n  \t\t return n \n  \t else  :   \n  \t\t return n * factorial ( n - 1 ) '
write a python program to remove punctuations in a string,"' \n  \t punctuations \t  =  \t \'\'\' !  (  )  -  [  ]  {  }  ;   :  \'"" \\  ,  <  >  .  /  ?  @  #  $  %  ^  &  *  _  ~ \'\'\' \n  \t string \t  =  \t \'\' . join ( e \t for \t e \t in \t d \t if \t e \t not \t in \t punctuations ) '"
write a python program to print the ASCII value of a character,"' \n  \t c \t  =  \t \'p\' \n  \t print ( ""The \t ASCII \t value \t of \t \'"" \t  +  \t c \t  +  \t ""\' \t is"" ,  \t ord ( c )  ) '"
write a python program to swap two numbers,"' \n  \t a \t  =  \t 1 \n  \t b \t  =  \t 2 \n  \t a ,  \t b \t  =  \t b ,  \t a'"
write a python lambda function to add three numbers,"' \n  \t x \t  =  \t lambda \t a ,  \t b ,  \t c \t   :   \t a \t  +  \t b \t  +  \t c \n  \t print ( x ( 5 ,  \t 6 ,  \t 2 )  ) '"
write a python program to convert a list of values in kilometers to feet,"' \n  \t kilometer \t  =  \t  [ 39 . 2 ,  \t 36 . 5 ,  \t 37 . 3 ,  \t 37 . 8 ]  \n  \t feet \t  =  \t map ( lambda \t x  :   \t float ( 3280 . 8399 )  * x ,  \t kilometer )  \n  \t print ( list ( feet )  ) '"
write a python list comprehension to flatten a list of lists,"' \n  \t list _ of _ list \t  =  \t  [  [ 1 , 2 , 3 ]  ,  [ 4 , 5 , 6 ]  ,  [ 7 , 8 ]  ]  `  \n  \t flatten \t  =  \t  [ y \t for \t x \t in \t list _ of _ list \t for \t y \t in \t x ] '"
write a python list comprehension to transpose a 2D matrix (provided as list),"' \n  \t matrix \t  =  \t  [  [ 1 , 2 , 3 ]  ,  [ 4 , 5 , 6 ]  ,  [ 7 , 8 , 9 ]  ]  \n  \t matrixT \t  =  \t  [  [ row [ i ]  \t for \t row \t in \t matrix ]  \t for \t i \t in \t range ( len ( matrix [ 0 ]  )  )  ] '"
write a python list comprehension to print numbers in a given string,"' \n  \t string \t  =  \t ""Hello \t 12345 \t World"" \n  \t numbers \t  =  \t  [ x \t for \t x \t in \t string \t if \t x . isdigit (  )  ]  \n  \t print \t  ( numbers ) '"
write a python function to linearly search an array for a given number and return its index else return -1,"' \n def search ( arr ,  n ,  x )   :    \n  \t for i in range ( 0 ,  n )   :    \n  \t\t if  ( arr [ i ]   =  =  x )   :    \n  \t\t\t return i  \n  \t return  - 1'"
write a python function to obtain the square root of a number,' \n  \t def \t squareRoot ( n )   :   \t  \n  \t\t x  =  n  \n  \t\t y  =  1 \n  \t\t e  =  0 . 000001 \n  \t\t while ( x  -  y  >  e )   :     \n  \t\t\t x  =   ( x  +  y )  / 2 \n  \t\t\t y  =  n  /  x    \n  \t\t return x '
write a dictionary comprehension in python so that the values are square of the key number,"' \n  \t square _ dict  =   { num  :   num * num for num in range ( 1 ,  11 )  }  \n  \t print ( square _ dict ) '"
write a python program to get indexes for each element in a list using enumerate,"' \n  \t l1  =   [ ""eat"" , ""sleep"" , ""repeat"" ]   \n  \t for ele in enumerate ( l1 )   :    \n  \t\t  print  ( ele )  '"
write a python program to get indexes starting at a specified number for each element in a list using enumerate,"' \n  \t l1  =   [ ""eat"" , ""sleep"" , ""repeat"" ]   \n  \t for count , ele in enumerate ( l1 , 100 )   :    \n  \t\t  print  ( count , ele  ) '"
write a python program to demonstarate working of map,"' \n  \t def addition ( n )   :    \n  \t return n  +  n    \n  \t numbers  =   ( 1 ,  2 ,  3 ,  4 )   \n  \t result  =  map ( addition ,  numbers )   \n  \t print ( list ( result )  )  '"
write a python function to calculate simple interest,"' \n  \t def simple _ interest ( p , t , r )   :   \t  \n  \t si  =   ( p  *  t  *  r )  / 100 \t  \n  \t return si '"
write a python function to calculate compound interest,"' \n  \t def \t compound _ interest ( principle ,  \t rate ,  \t time )   :   \t  \n  \t Amount  =  principle  *   ( pow (  ( 1  +  rate  /  100 )  ,  time )  )   \n  \t CI  =  Amount  -  principle  \n  \t print ( ""Compound interest is"" ,  CI )  '"
write a python function to convert a list of characters to a string,"' \n  \t def \t convert ( s )   :   \t  \n  \t\t str1  =  """"  \n  \t\t return ( str1 . join ( s )  )  '"
write a python function to get the sum of numbers in a given digit,' \n  \t def \t getSum ( n )   :   \t  \t  \t  \t  \t  \n  \t sum  =  0 \n  \t for digit in str ( n )   :      \n  \t\t  sum  +  =  int ( digit )  \t\t     \n  \t return sum'
write a python function to find the largest number in an array,"' \n  \t def \t largest ( arr , n )   :   \t  \n  \t max  =  arr [ 0 ]   \n  \t for i in range ( 1 ,  n )   :    \n  \t\t if arr [ i ]   >  max  :    \n  \t\t\t max  =  arr [ i ]   \n  \t return max'"
write a python function to find the nth catalan number,' \n def catalan ( n )   :    \n  \t if n  <  =  1  :    \n  \t\t return 1 \n  \t res  =  0 \n  \t for i in range ( n )   :    \n  \t\t res  +  =  catalan ( i )   *  catalan ( n - i - 1 )   \n  \t return res '
write a python program to add two hexadecimal numbers,"' \n  \t a \t  =  \t ""B"" \n  \t b \t  =  \t ""C"" \n  \t sum \t  =  \t hex ( int ( a ,  \t 16 )  \t  +  \t int ( b ,  \t 16 )  )  \t  \n  \t print ( sum [ 2  :   ]  )  \t '"
write a python program to add two octal numbers,"' \n  \t a \t  =  \t ""123"" \n  \t b \t  =  \t ""456"" \n  \t sum \t  =  \t oct ( int ( a ,  \t 8 )  \t  +  \t int ( b ,  \t 8 )  )  \t  \n  \t print ( sum [ 2  :   ]  )  \t '"
write a python program to add two binary numbers,"' \n  \t a \t  =  \t ""1101"" \n  \t b \t  =  \t ""100"" \n  \t sum \t  =  \t bin ( int ( a ,  \t 2 )  \t  +  \t int ( b ,  \t 2 )  )  \t  \t  \n  \t print ( sum [ 2  :   ]  )  \t '"
write s python program to print the union of two sets,"' \n  \t A \t  =  \t  { 1 ,  \t 2 ,  \t 3 ,  \t 4 ,  \t 5 }  \n  \t B \t  =  \t  { 4 ,  \t 5 ,  \t 6 ,  \t 7 ,  \t 8 }  \n  \t print ( A \t  |  \t B ) '"
write s python program to print the intersection of two sets,"' \n  \t A \t  =  \t  { 1 ,  \t 2 ,  \t 3 ,  \t 4 ,  \t 5 }  \n  \t B \t  =  \t  { 4 ,  \t 5 ,  \t 6 ,  \t 7 ,  \t 8 }  \n  \t print ( A \t  &  \t B ) '"
write s python program to print the difference of two sets,"' \n  \t A \t  =  \t  { 1 ,  \t 2 ,  \t 3 ,  \t 4 ,  \t 5 }  \n  \t B \t  =  \t  { 4 ,  \t 5 ,  \t 6 ,  \t 7 ,  \t 8 }  \n  \t print ( A \t  -  \t B ) '"
write s python program to print the symmetric difference of two sets,"' \n  \t A \t  =  \t  { 1 ,  \t 2 ,  \t 3 ,  \t 4 ,  \t 5 }  \n  \t B \t  =  \t  { 4 ,  \t 5 ,  \t 6 ,  \t 7 ,  \t 8 }  \n  \t print ( A \t  ^  \t B ) '"
write a python function to calculate nPr,"' \n  \t def \t nPr ( n ,  \t r )   :   \t  \t  \n  \t def fact ( n )   :     \n  \t\t if  ( n  <  =  1 )   :    \n  \t\t\t return 1 \n  \t\t return n  *  fact ( n  -  1 )  \n  \t return int ( fact ( n )   /  \n  \t\t\t\t fact ( n  -  r )  ) '"
write a python function to calculate the volume of ellipsoid,"' \n  \t def \t volumeOfEllipsoid ( r1 ,  \t r2 ,  \t r3 )   :   \t  \n  \t return 1 . 33  *  22  *  r1  *  r2  *  r3 / 7'"
write a python function to calculate the area of tetraheadron,' \n  \t def \t area _ of _ tetrahedron ( side )   :   \t  \n  \t return  ( 1 . 73205  *   \n  \t\t\t  ( side  *  side )  )  ; '
write a python function to find the volume of tetraheadron,"' \n  \t def \t vol _ tetra ( side )   :   \t  \n  \t volume  =   ( side  *  *  3  /   ( 6  *  1 . 414 )  )   \n  \t return round ( volume ,  2 ) '"
write a python function to determing the volume of a cube whose space diagonal measure is given,"' \n  \t def CubeVolume ( d )   :    \n  \t Volume  =   ( 1 . 73205  *  pow ( d ,  3 )  )   /  9 \n  \t return Volume'"
